ID;Num_Doc;Statement;Type
577:8;VsCode_71585;I will tag this as a candidate and bring it up for discussion.;Claim
577:9;VsCode_71585;Since this is a regression;Premise
577:10;VsCode_71585;So you should use insiders;Premise
577:11;VsCode_71585;It is fixed in insiders. And the fix will be available in the next stable release in may.;Claim
577:12;VsCode_71585;if you need the fix badly or be patient.;Claim
577:13;VsCode_71585;You guys might want to reopen this case as its now affecting the stable release.;Claim
577:14;VsCode_71585;"as shown in this picture..![Screenshot_75]";Premise
577:15;VsCode_71585;You guys closed this issue.;Claim
577:17;VsCode_71585;Doing some bisection this commit has caused the issue;Claim
577:18;VsCode_71585;However imho should not be a candidate (even though it can happen that a user has many extensions installed that clog up the activity bar and that the COG wheel does not get shown making the user miss the update);Claim
577:19;VsCode_71585;Recent update of INSIDERS Edition made COG Wheel completely disappear;Claim
577:20;VsCode_71585;For some reason the COG Wheel has now disappeared and I cant access it.;Premise
577:21;VsCode_71585;Screenshot_28;Premise
577:22;VsCode_71585;"If there are more mods than the bar could hold, there used to be a ( ... )";Claim
577:23;VsCode_71585;"that would allow the user to click on to see the rest of the list of the mods installed as well as the user was always able to see the COG wheel as it never used to go away.Now its just gone in recent updates for some reason.";Claim
577:24;VsCode_71585;![Screenshot_29](https://user-images.githubusercontent.com/18384135/55384087-c0370f80-54f7-11e9-8753-60052270de65.png);Premise
578:3;VsCode_73895;Some extension crashes and VSCode shows a dialog that offers to restart the `Extension host`. I do not click instantly and the popup vanishes.;Claim
578:4;VsCode_73895;You can bring the notification back by clicking on the bell in the corner:;Claim
578:5;VsCode_73895;Screen Shot;Premise
579:2;VsCode_74364;I'll add my 2¢ ;Non-Argument
579:3;VsCode_74364;I predict you will hear twice as much from folks about this new icon, it's definitely not as good as the previous one!;Claim
580:2;VsCode_77501;Icon arrow indicates no centering;Claim
580:3;VsCode_77501;![bug](https://user-images.githubusercontent.com/5045186/61352425-e5317180-a89f-11e9-8b21-c6b027ea96db.png);Premise
581:2;VsCode_79404;Some command names not showing in keyboard shortcuts editor;Claim
581:3;VsCode_79404;"From my understanding, when in the Keyboard Shortcuts UI editor:- the command column defaults to showing the command name (when one is available for the command id)- command IDs are differentiated by a lighter font weight in the commands column- command names indicate that a command ID can be executed in the command palette";Premise
581:4;VsCode_79404;There isn't any documentation on this;Claim
581:5;VsCode_79404;maybe I'm wrong;Claim
581:6;VsCode_79404;Assuming I'm right, though, it looks like some command names are not showing as they should.;Claim
581:7;VsCode_79404;"Open command palette and search for the `View: Close Editor` command, noting that it exists.2. Open the keyboard shortcuts UI editor and search for `View: Close Editor`. Note that the _command name does not appear_.3. Clear the search input and search for `workbench.action.closeActiveEditor`. Note that the command ID appears, and it is the command ID that is executed by the `View: Close Editor` command name. To prove this, change the keybinding for this command ID and then search for the `View: Close Editor` command name in the palette once more, noting that the keybinding shown to the right of that command name in the palette is now changed as well.";Premise
581:8;VsCode_79404;I've run into a [similar situation with the `Insert Snippet` command](https://stackoverflow.com/questions/56821217/vscode-keybindings-commands-vs-command-ids), which seems to indicate that there's more going on with command names than I'm aware of. But again, I haven't been able to find any additional information on this.;Claim
581:9;VsCode_79404;Thanks for submitting this issue. Please also check if it is already covered by an existing one,;Non-Argument
581:10;VsCode_79404;Same appears to be happening for `editor.action.showSnippets`, which is the command executed by the `Insert Snippet` command. `Insert Snippet` command name is not showing up above the command ID. This command name should maybe be renamed to `Show Snippets` as well?;Claim
581:11;VsCode_79404;Because there's also a separate `insertSnippet` command ID.;Premise
581:12;VsCode_79404;2) `editor.action.insertSnippet` command ID is not showing in the search. Looks like there are actually three different commands being named/mixed up?;Claim
581:15;VsCode_79404;Good catch @jabacchetta.;Claim
581:16;VsCode_79404;Filed a separate issue https://github.com/microsoft/vscode/issues/80197 to track it;Premise
582:3;VsCode_79848;We try to keep VS Code lean and we think the functionality you're asking for is great for a VS Code extension.;Claim
582:4;VsCode_79848;Maybe you can already find one that suits you in the [VS Code Marketplace];Claim
582:5;VsCode_79848;Execute a few lines of code using a particular shortcut;Claim
582:6;VsCode_79848;There is a feature in spyder IDE wherein you selection a few lines of code, hit command and enter and it is executed in a shell.;Claim
582:7;VsCode_79848;Can we do that in the IDE for interpreted languages?;Claim
583:3;VsCode_80359;[image;Premise
583:4;VsCode_80359;it would be nice to have mathematical notations declared in many different documents to be rendered in quick documentation or show hover feature;Claim
583:5;VsCode_80359;Extensions can convert mathematical notation to images which can be rendered in markdown documentation;Premise
583:6;VsCode_80359;This is out of scope for core vscode;Claim
584:3;VsCode_82247;"Search in selection highlight sometimes loses borderI can't work out exactly what causes it, but sometimes the blue highlight around the search in selection button is not present:";Claim
584:4;VsCode_82247;[image;Premise
584:5;VsCode_82247;So search is selection is enabled, but is indicated by grey on grey. :disappointed:;Premise
584:6;VsCode_82247;I assume this;Claim
584:7;VsCode_82247;Sometimes it is shown (a blue border) when I click the button, but then clicking outside the search widget, the icon is then greyed out?;Premise
584:8;VsCode_82247;"because there is no selection.It's all a bit confusing.";Premise
584:9;VsCode_82247;Fixed;Claim
584:10;VsCode_82247;##83317.;Premise
585:2;VsCode_86069;resolve conflict complete button is too hidden;Claim
585:3;VsCode_86069;open `keybinding.json` in both make a conflicting change;Claim
585:4;VsCode_86069;conflict editor shows. Solve the conflicts;Claim
585:5;VsCode_86069;the 'resolve' checkmark is hard to find;Claim
585:6;VsCode_86069;Maybe use the blue button;Claim
585:7;VsCode_86069;<img;Premise
586:3;VsCode_86736;"Closing folding range UI/UXIt would be great for the folding ranges to be indicated with a 'closing' interactable icon apart from 'starting' icon. This would allow to fold a long range from where it ends";Claim
586:5;VsCode_86736;"Here's an example:![image]";Premise
586:6;VsCode_86736;There would be an icon at the `if` closing bracket line.;Claim
586:7;VsCode_86736;I imagine to implement this would also require changing the start/end icon of the range.;Claim
586:8;VsCode_86736;To the very least it would be great to have an indication of where the range ends (as in VS);Claim
586:9;VsCode_86736;Dup;Claim
586:10;VsCode_86736;https://github.com/microsoft/vscode/issues/60670;Premise
587:2;VsCode_86851;Thanks for submitting this issue. Please also check if it is already covered by an existing one,;Non-Argument
587:8;VsCode_86851;'Organize imports' should not change cursor position;Claim
587:9;VsCode_86851;Cursor position should not change;Claim
587:10;VsCode_86851;However, that workspace edit always replaces the entire import block (even if they are already organized);Claim
587:11;VsCode_86851;Isn't this case very similar to document format? Should JS/TS try to return a more minimal set of edits?;Claim
587:12;VsCode_86851;Ideally, yes but for non trivial cases like equality this can be complex;Claim
587:13;VsCode_86851;That would solve it for all code action providers and it runs on the worke;Claim
587:14;VsCode_86851;hence not block the extension host;Premise
587:15;VsCode_86851;things should be better but there is no guarantee that the more minimal changes prevent this;Claim
